转让人,受让人,地理邻近,技术相似,关系存在
新浪网技术(中国)有限公司,星潮闪耀移动网络科技(中国)有限公司,1,0.0,1
曲明成; 哈尔滨中逻智科技有限公司,哈尔滨工大易通智能机器人技术有限公司; 黑龙江易通智能教育科技有限公司,1,1.0,1
上海汇像信息技术有限公司,倍仪昇智能科技(苏州)有限公司,0,1.0,1
曲明成,黑龙江易通智能教育科技有限公司,1,1.0,1
广州华多网络科技有限公司,广州方硅信息技术有限公司,1,0.047619047619047616,1
南方电网科学研究院有限责任公司; 中国南方电网有限责任公司电网技术研究中心,南方电网科学研究院有限责任公司,1,0.8245614035087719,1
中山市小榄企业服务有限公司,浙江优兰电气有限公司,0,0.5,1
洪泰智造(青岛)信息技术有限公司,北京洪泰智造工场运营管理有限公司,0,1.0,1
扬州大学; 上海连成(集团)有限公司,上海连成(集团)有限公司; 陈敏; 蔡运忠; 王军; 胡浩; 蔡同池; 姜昊楠,0,1.0,1
深圳易伙科技有限责任公司; 深圳市君航品牌策划管理有限公司,深圳市君航品牌策划管理有限公司; 深圳易伙科技有限责任公司,1,1.0,1
广州君海网络科技有限公司,广州北鱼网络科技有限公司,1,0.5,1
绿盟科技集团股份有限公司; 北京神州绿盟科技有限公司,神州绿盟武汉科技有限公司,0,0.125,1
佛山市因诺威特科技有限公司,浙江超人科技股份有限公司,0,0.3333333333333333,1
广东香雪精准医疗技术有限公司,香雪生命科学技术(广东)有限公司,0,1.0,1
西安科锐盛创新科技有限公司,永目堂股份有限公司,0,1.0,1
中链科技有限公司,无锡三聚阳光知识产权服务有限公司,0,0.11363636363636363,1
天津天地基业科技有限公司,天地伟业技术有限公司,1,0.23076923076923078,1
西安科锐盛创新科技有限公司,深圳市星野信息技术有限公司,0,0.5,1
南方电网科学研究院有限责任公司; 中国南方电网有限责任公司电网技术研究中心; 佰聆数据股份有限公司,南方电网科学研究院有限责任公司; 佰聆数据股份有限公司,1,1.0,1
昆山青石计算机有限公司,瞳见科技有限公司,0,1.0,1
广州市百果园信息技术有限公司,百果园技术(新加坡)有限公司,0,0.007142857142857143,1
沈阳工业大学,东能(沈阳)能源工程技术有限公司,0,0.08333333333333333,1
青岛海高设计制造有限公司,青岛海高设计制造有限公司; 海尔智家股份有限公司,0,1.0,1
深圳市朗仁科技有限公司,深圳市云伽智能技术有限公司,1,0.7777777777777778,1
中国兵器装备集团自动化研究所,中国兵器装备集团自动化研究所有限公司,0,0.8888888888888888,1
中国科学院自动化研究所,中科观微(北京)科技有限公司,0,0.0,1
中国水利水电科学研究院,中国水利水电科学研究院; 天津水科机电有限公司,0,0.0,1
神州租屏(厦门)网络技术有限公司,朱莉,1,1.0,1
深圳市赢世体育科技有限公司,深圳市弘金地体育智能有限公司,1,1.0,1
科大国创软件股份有限公司,科大国创云网科技有限公司,0,0.5,1
深圳市华讯方舟软件信息有限公司,深圳市华讯方舟光电技术有限公司,1,0.0,1
李贺满,深圳市敏思跃动科技有限公司,0,0.5,1
北京元心科技有限公司,元心信息科技集团有限公司,0,0.07462686567164178,1
厦门哨子科技有限公司,厦门书生企友通科技有限公司,1,0.6666666666666666,1
长沙学院,湖南迈宜信息科技有限公司,0,0.0,1
益富可视精密工业(深圳)有限公司; 深圳市超捷通讯有限公司,深圳市超捷通讯有限公司; 荷兰移动驱动器公司,1,0.75,1
重庆大学; 中国南方电网有限责任公司电网技术研究中心,重庆大学; 南方电网科学研究院有限责任公司,1,1.0,1
深圳达闼科技控股有限公司,达闼机器人有限公司,0,0.07432432432432433,1
奥特润株式会社,现代奥特奥博株式会社,1,0.4117647058823529,1
豪威科技股份有限公司; 上海韦尔半导体股份有限公司,上海韦尔半导体股份有限公司; 北京极豪科技有限公司,0,1.0,1
广州铂仕金电子科技有限公司,广州泊霖科技有限公司,1,1.0,1
深圳大学,深圳先达数据信息技术有限公司,0,0.0,1
广州市大智网络科技有限公司,广东技术师范大学,0,0.6666666666666666,1
三峡大学; 国网湖北省电力公司经济技术研究院,武汉乾能皓源科技有限公司,0,1.0,1
厦门微普电子科技有限公司,中汽客汽车零部件(厦门)有限公司,1,1.0,1
上海石卒智能科技有限公司,上海骁骐实业有限公司,0,1.0,1
深圳创维数字技术有限公司,深圳小湃科技有限公司,0,0.05,1
快创科技(大连)有限公司,大连知行天下网络科技有限公司,0,1.0,1
中链科技有限公司,苏州朗润创新知识产权运营有限公司,0,0.8837209302325582,1
广西师范大学; 深圳泓越信息科技有限公司,深圳泓越信息科技有限公司; 成都合盛智联科技有限公司,0,1.0,1
中国航空工业集团公司成都飞机设计研究所,中航(成都)无人机系统股份有限公司,0,0.6666666666666666,1
国网河北省电力有限公司电力科学研究院; 国家电网有限公司; 国网河北能源技术服务有限公司,国网河北省电力有限公司电力科学研究院; 国网河北省电力有限公司营销服务中心; 国家电网有限公司; 国网河北能源技术服务有限公司,1,0.9545454545454546,1
囯网河北省电力有限公司电力科学研究院; 国家电网有限公司; 国网河北能源技术服务有限公司,国网河北省电力有限公司电力科学研究院; 国网河北省电力有限公司营销服务中心; 国家电网有限公司; 国网河北能源技术服务有限公司,1,0.09090909090909091,1
中国海洋大学,中译文娱科技(青岛)有限公司,0,0.0,1
吴静,上海勃冉众创数字科技有限公司,0,1.0,1
中联农业机械股份有限公司,中联智慧农业股份有限公司,1,0.5,1
北京顶荣光伏科技有限公司,鸿翌科技有限公司,0,0.45454545454545453,1
北京大学; 北京英朗超显医疗科技有限公司,北京英朗超显医疗科技有限公司; 北京艾锐精仪科技有限公司,0,1.0,1
江苏大学,山东玲珑轮胎股份有限公司,0,0.0,1
成都博睿德科技有限公司,成都四象联创科技有限公司,0,1.0,1
深圳市易装网络科技有限公司,深圳市易装电子商务有限公司,1,1.0,1
曹诗晴; 宁波凯瑞博人力资源管理服务有限公司,宁波凯瑞博人力资源管理服务有限公司; 天津汇智创新技术有限公司,0,1.0,1
王蕾,中国科学院紫金山天文台,0,1.0,1
深圳大学,深圳华声医疗技术股份有限公司,0,0.1111111111111111,1
杭州先临三维云打印技术有限公司,先临三维科技股份有限公司,1,0.4,1
山东省水利勘测设计院,青岛市水利勘测设计研究院有限公司,0,0.0,1
江苏励维逊电气科技有限公司,山东弘石互联网科技有限公司,0,1.0,1
深圳信炜生物识别科技有限公司,柳州梓博科技有限公司,0,0.3333333333333333,1
王东红,广西邕城云科技有限公司,1,0.5,1
华北理工大学,天津城建大学,0,0.0,1
张兆信,深圳市智火科技有限公司,0,1.0,1
武汉旷腾信息技术有限公司,武汉芯云道数据科技有限公司,0,1.0,1
国网北京市电力公司; 国家电网有限公司,国网北京市电力公司; 国家电网有限公司; 北京丰供送变电工程有限责任公司鼎诚恒安分公司; 北京华商三优新能源科技有限公司; 国电南瑞南京控制系统有限公司,0,0.75,1
欧洲阿菲尼帝科技有限责任公司,阿菲尼帝有限公司,1,1.0,1
广州艾若博机器人科技有限公司,广州市小罗机器人有限公司,1,1.0,1
广东高航知识产权运营有限公司; 华为技术有限公司,上海朋熙半导体有限公司; 广东高航知识产权运营有限公司,1,0.013157894736842105,1
合肥寰景信息技术有限公司,离娄科技(北京)有限公司,0,0.25,1
北京慧摩尔科技有限公司,天津鹿鹿通健康科技有限公司,0,1.0,1
四川虹慧云商科技有限公司,四川虹信软件股份有限公司,0,1.0,1
北京航空航天大学; 北京致臻科技有限公司,北京航空航天大学,0,0.4,1
山西大学,山西第二思维智能科技有限公司,1,0.041666666666666664,1
佛山市因诺威特科技有限公司,上海传漾数字科技有限公司,1,0.6666666666666666,1
广州鲁邦通物联网科技有限公司,广州鲁邦通智能科技有限公司,1,1.0,1
成都初联创智软件有限公司,成都达拓智通科技有限公司,0,1.0,1
泗洪县正心医疗技术有限公司,苏州科灵医疗科技有限公司,0,1.0,1
南昌欧菲光科技有限公司,安徽精卓光显技术有限责任公司,1,0.07692307692307693,1
北京逸智联科技有限公司; 韩少卿,武汉利楚商务服务有限公司; 北京逸智联科技有限公司,0,0.5,1
横琴峰云视觉技术有限公司,北京峰云视觉技术有限公司,0,1.0,1
唐丙振,浙江一通电气有限公司,0,0.5,1
深圳市华源显控技术股份有限公司,深圳市芯云显控技术有限公司,0,1.0,1
北京百分点科技集团股份有限公司,沈阳智能大数据科技有限公司,0,0.0,1
武汉华显光电技术有限公司,武汉华星光电技术有限公司,0,1.0,1
重庆南米电子商务有限公司; 山东贝斯特信息科技有限公司,山东贝斯特信息科技有限公司; 日照大道文化发展有限公司,0,1.0,1
深圳市共进电子股份有限公司,太仓市同维电子有限公司,0,0.05,1
曾欢; 重庆南米电子商务有限公司,重庆玖轩铝氧化处理有限公司; 曾欢,0,1.0,1
厦门本能管家科技有限公司,本无链科技(深圳)有限公司,0,1.0,1
詹卢卡·皮尼; 詹卡洛·焦尔杰帝,圣徒集团有限责任公司,1,1.0,1
湖南机友科技有限公司,湖南于一科技有限公司,0,1.0,1
叶茜林,山东正禾大教育科技有限公司,0,0.5,1
北京疯狂互动网络科技有限公司; 北京盈拓文化传媒有限公司,北京盈拓文化传媒有限公司; 天津默与科技有限公司,0,1.0,1
李丹,深圳市名师讲坛教育有限公司,1,1.0,1
叶茜林,上海清晖信息技术有限公司,1,0.5,1
浙江氢创投资有限公司,江苏工电宝信息科技有限公司,0,1.0,1
西安维塑智能科技有限公司,西安蒜泥互动网络技术有限公司,0,1.0,1
佛山市洛克威特科技有限公司,江苏沃顿数字技术有限公司,0,0.3333333333333333,1
深圳创维-RGB电子有限公司,深圳创维智能厨电有限公司,1,0.0625,1
新大陆数字技术股份有限公司,福建英吉微电子设计有限公司,0,0.0,1
北京旷视科技有限公司,北京旷视科技有限公司; 杭州旷云金智科技有限公司,0,0.14285714285714285,1
北京君林科技有限公司,苏州君林智能科技有限公司,0,1.0,1
重庆同传创译科技发展有限公司,山东贝斯特信息科技有限公司,0,1.0,1
横琴国际知识产权交易中心有限公司,深圳中智经济技术合作有限公司,0,1.0,1
北京连山时代科技有限公司,北京连山科技股份有限公司,0,0.875,1
通号(北京)轨道工业集团有限公司,通号(西安)轨道交通工业集团有限公司北京分公司,0,0.3333333333333333,1
北京鲸鲨软件科技有限公司,山东鲸鲨信息技术有限公司,0,1.0,1
帝晶光电(深圳)有限公司,江西帝晶光电有限公司,0,0.0,1
深圳市力科威尔智能科技有限公司,深圳市芯睿视科技有限公司,0,1.0,1
帝晶光电(深圳)有限公司,安徽帝晶光电科技有限公司,0,0.0,1
西安理工大学,西安佰赛普讯信息技术有限责任公司,0,0.011904761904761904,1
科华数据股份有限公司; 漳州科华技术有限责任公司,厦门华睿晟智能科技有限责任公司; 科华数据股份有限公司,0,0.09090909090909091,1
广州泼墨神网络科技有限公司,广州手拉手互联网股份有限公司,1,0.3333333333333333,1
重庆金山医疗器械有限公司,重庆金山医疗技术研究院有限公司,1,0.875,1
北京小鱼在家科技有限公司,上海小度技术有限公司,0,0.8,1
银河水滴科技(北京)有限公司,银河水滴科技(宁波)有限公司,0,0.047619047619047616,1
天津七一二通信广播股份有限公司,天津七一二移动通信有限公司,0,1.0,1
沈阳通用软件有限公司,北京鸿腾智能科技有限公司,0,0.0,1
朱虹斐,深圳市金豪鹏程科技有限公司,0,0.3333333333333333,1
北京软通智城科技有限公司,北京软通智慧城市科技有限公司,1,0.3333333333333333,1
中山市小榄企业服务有限公司; 苏州正永信息科技有限公司,苏州正永信息科技有限公司; 苏州微源石信息科技有限公司,0,1.0,1
郑州秉茂达电子科技有限公司,河南省蓝蝶软件科技有限责任公司,0,1.0,1
北京奇虎科技有限公司,成都全景智能科技有限公司,0,0.04186046511627907,1
东泰高科装备科技有限公司,紫石能源有限公司,0,1.0,1
广州泼墨神网络科技有限公司,游盟区块链科技(广州)有限公司,1,0.3333333333333333,1
北京康力优蓝机器人科技有限公司,杰思谷(山东)机器人科技有限公司,0,0.6666666666666666,1
建新赵氏集团有限公司,建新赵氏科技有限公司,0,1.0,1
苏州多比特软件科技有限公司,苏州极拓智能科技有限公司,0,1.0,1
张爱国,北京环尔康科技开发有限公司,0,1.0,1
大族激光科技产业集团股份有限公司; 大族激光智能装备集团有限公司,大族激光科技产业集团股份有限公司; 天津大族天成光电技术有限公司,1,0.5,1
